manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,coderyear,pervote,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,mpd_rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,climate_dec,climate_perc,501_dec,416_dec,std_mpd_rile,std_lowe_rile,std_diff_rile
88450_200810,-0.2480519879351694,12/10/2008,LRLS,40,2013.0,5.73,,11,141,1,2023-1,328,0.915,0.0,2.439,-0.61,0.305,2.744,6.098,0.305,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2008,200810,0.03592814371,3.592814371,0.02439,0.0,0.2233787695653843,0.33222239674908,-0.1088436271836957
88460_200810,0.2236132349204052,12/10/2008,PTT,70,2013.0,12.677,,15,141,1,2023-1,354,0.565,0.0,0.0,9.04,0.847,0.282,5.932,0.565,2023a,Lithuania,lithuanian,Order and Justice,NAT,88460,70,2008,200810,0.04424778761,4.424778761,0.0,0.0,0.7198786670958641,0.9354262690288542,-0.21554760193299
88621_200810,0.6135350109519395,12/10/2008,TS-LKD,60,2013.0,19.715,,45,141,1,2023-1,3979,1.483,0.377,1.307,19.879,1.332,1.583,3.393,1.885,2023a,Lithuania,lithuanian,Homeland Union - Lithuanian Christian Democrats,CON,88621,60,2008,200810,0.05050755137,5.050755137,0.01307,0.00377,1.2775535260940891,1.4340899690244926,-0.1565364429304032
88630_200810,0.1894852044859494,12/10/2008,TPP,60,2013.0,15.091,,16,141,1,2023-1,131,8.397,0.763,3.053,11.45,0.0,2.29,8.397,0.0,2023a,Lithuania,lithuanian,National Resurrection Party,CON,88630,60,2008,200810,0.02173913043,2.173913043,0.03053,0.00763,0.8438750145620254,0.8917805662850475,-0.0479055517230221
88320_201210,-0.6732062235632608,14/10/2012,LSDP,30,2013.0,19.176,,38,140,1,2023-1,1335,0.0,0.599,6.592,-10.412,2.172,3.596,14.157,0.075,2023a,Lithuania,lithuanian,Lithuanian Social Democratic Party,SOC,88320,30,2012,201210,0.07221812822,7.221812822,0.06592,0.00599,-0.2809416444857829,-0.2114994398840596,-0.0694422046017233
88440_201210,-1.3048947568001816,14/10/2012,DP,40,2013.0,20.694,,29,140,1,2023-1,816,0.0,0.613,5.882,-24.02,2.328,1.225,17.525,0.0,2023a,Lithuania,lithuanian,Labour Party,LIB,88440,40,2012,201210,0.0365408039,3.65408039,0.05882,0.00613,-0.9810836761536348,-1.019354144575561,0.0382704684219262
88450_201210,0.0337158518237092,14/10/2012,LRLS,40,2013.0,8.953,,10,140,1,2023-1,546,0.366,0.0,4.029,6.777,1.832,3.297,4.029,0.183,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2012,201210,0.04151624549,4.151624549,0.04029,0.0,0.6034455823174729,0.6925700412022008,-0.0891244588847278
88460_201210,-0.0875511871797103,14/10/2012,PTT,70,2013.0,7.631,,11,140,1,2023-1,308,0.325,0.0,2.273,2.597,5.844,3.896,8.442,0.0,2023a,Lithuania,lithuanian,Order and Justice,NAT,88460,70,2012,201210,0.1114551084,11.14551084,0.02273,0.0,0.3883813779985707,0.5374838827105803,-0.1491025047120096
88621_201210,0.2221280462664081,14/10/2012,TS-LKD,60,2013.0,15.745,,33,140,1,2023-1,3520,0.142,0.0,4.915,14.347,0.938,7.358,6.165,0.028,2023a,Lithuania,lithuanian,Homeland Union - Lithuanian Christian Democrats,CON,88621,60,2012,201210,0.0539893617,5.39893617,0.04915,0.0,0.9929278853543364,0.9335268889097664,0.05940099644457
88820_201210,-1.4137957637442875,14/10/2012,LVŽS,80,2013.0,4.05,,1,140,1,2023-1,259,0.0,0.0,25.483,-11.969,3.089,0.386,14.286,0.0,2023a,Lithuania,lithuanian,Lithuanian Peasant and Green Union,AGR,88820,80,2012,201210,0.1136363636,11.36363636,0.25483,0.0,-0.3610504880562448,-1.1586256148912042,0.7975751268349593
88951_201210,-0.1752760884530744,14/10/2012,LLRA/AWPL,90,2013.0,6.085,,8,140,1,2023-1,319,0.0,0.0,7.837,5.643,2.821,1.567,11.285,0.0,2023a,Lithuania,lithuanian,Election Action of Lithuania’s Poles,ETH,88951,90,2012,201210,0.06306306306,6.306306306,0.07837,0.0,0.5451004130118186,0.4252941396909701,0.1198062733208484
88952_201210,-0.3492544104414223,14/10/2012,DK,95,2013.0,8.342,,7,140,1,2023-1,543,0.184,0.368,2.026,-5.525,1.657,1.289,16.022,0.0,2023a,Lithuania,lithuanian,The Way of Courage,SIP,88952,95,2012,201210,0.03663003663,3.663003663,0.02026,0.00368,-0.0295017481923678,0.2027965027425637,-0.2322982509349316
88320_201610,-0.9313134888777856,09/10/2016,LSDP,30,2019.0,15.038,,17,141,1,2023-1,478,0.0,1.046,4.812,-21.757,6.485,0.0,25.314,0.209,2023a,Lithuania,lithuanian,Lithuanian Social Democratic Party,SOC,88320,30,2016,201610,0.02807775378,2.807775378,0.04812,0.01046,-0.8646505913752435,-0.541588016181188,-0.3230625751940554
88440_201610,-1.211982828574263,09/10/2016,DP,40,2019.0,4.883,,2,141,1,2023-1,899,0.0,0.89,6.785,-20.245,4.004,0.334,18.465,0.0,2023a,Lithuania,lithuanian,Labour Party,LIB,88440,40,2016,201610,0.06473214286,6.473214286,0.06785,0.0089,-0.7868570323010378,-0.9005308093558357,0.1136737770547979
88450_201610,-0.1647480472893852,09/10/2016,LRLS,40,2019.0,9.449,,14,141,1,2023-1,2399,0.75,1.251,6.044,6.336,2.376,7.378,11.255,0.0,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2016,201610,0.05464480874,5.464480874,0.06044,0.01251,0.5807557942541629,0.4387582555293404,0.1419975387248225
88460_201610,-0.8341357722749034,09/10/2016,PTT,70,2019.0,5.555,,8,141,1,2023-1,721,0.0,0.139,0.693,-12.205,7.628,2.219,17.476,0.0,2023a,Lithuania,lithuanian,Order and Justice,NAT,88460,70,2016,201610,0.03910614525,3.910614525,0.00693,0.00139,-0.3731928689699436,-0.4173092436245053,0.0441163746545616
88621_201610,-0.1804459395313573,09/10/2016,TS-LKD,60,2019.0,22.629,,31,141,1,2023-1,4184,0.048,0.12,3.776,4.302,2.557,2.079,14.054,0.0,2023a,Lithuania,lithuanian,Homeland Union - Lithuanian Christian Democrats,CON,88621,60,2016,201610,0.05423566115,5.423566115,0.03776,0.0012,0.4761049350233861,0.4186825133966886,0.0574224216266974
88820_201610,-0.7608349148834881,09/10/2016,LVŽS,80,2019.0,22.452,,54,141,1,2023-1,2445,0.082,0.573,10.348,-9.775,3.108,2.086,23.108,0.0,2023a,Lithuania,lithuanian,Lithuanian Peasant and Green Union,AGR,88820,80,2016,201610,0.03002879473,3.002879473,0.10348,0.00573,-0.2481675061721129,-0.3235661417857926,0.0753986356136797
88951_201610,-0.7955028662260037,09/10/2016,LLRA/AWPL,90,2019.0,5.718,,8,141,1,2023-1,308,0.0,0.0,2.273,-15.26,4.545,0.0,23.377,0.0,2023a,Lithuania,lithuanian,Election Action of Lithuania’s Poles,ETH,88951,90,2016,201610,0.02922077922,2.922077922,0.02273,0.0,-0.5303749608824426,-0.3679023393269361,-0.1624726215555065
88320_202010,-1.6074180814919652,11/10/2020,LSDP,30,2023.0,9.584751063,,13,141,1,2023-1,1470,0.408,4.49,4.286,-31.361,1.565,0.34,23.673,0.0,2023a,Lithuania,lithuanian,Lithuanian Social Democratic Party,SOC,88320,30,2020,202010,0.04745529574,4.745529574,0.04286,0.0449,-1.3587837536428835,-1.406245592294004,0.0474618386511203
88322_202010,-1.4261829974404918,11/10/2020,LSDDP,30,2023.0,3.281429054,,3,141,1,2023-1,778,0.0,4.37,6.941,-20.308,0.514,0.0,26.607,0.0,2023a,Lithuania,lithuanian,Social Democratic Labour Party of Lithuania,SOC,88322,30,2020,202010,0.04798962387,4.798962387,0.06941,0.0437,-0.7900984305957962,-1.1744674174458791,0.3843689868500829
88440_202010,-1.3851283062788493,11/10/2020,DP,40,2023.0,9.772125188,,10,141,1,2023-1,1019,0.098,9.028,2.355,-23.356,2.846,0.491,16.29,0.0,2023a,Lithuania,lithuanian,Labour Party,LIB,88440,40,2020,202010,0.08596837945,8.596837945,0.02355,0.09028,-0.9469203671422112,-1.121963337255223,0.1750429701130115
88450_202010,-0.7501960995042536,11/10/2020,LRLS,40,2023.0,7.035792516,,13,141,1,2023-1,1880,1.436,9.255,6.011,-13.723,0.957,6.436,18.83,0.0,2023a,Lithuania,lithuanian,Liberal Movement,LIB,88450,40,2020,202010,0.07081545064,7.081545064,0.06011,0.09255,-0.4512951326436502,-0.3099603588655011,-0.141334773778149
88451_202010,-0.8706752831457827,11/10/2020,LP,40,2023.0,9.44748452,,11,141,1,2023-1,2094,1.337,4.776,6.065,-10.984,0.096,2.053,17.67,0.191,2023a,Lithuania,lithuanian,Freedom Party,LIB,88451,40,2020,202010,0.02663551402,2.663551402,0.06065,0.04776,-0.3103714829715274,-0.4640389438027018,0.1536674608311744
88621_202010,-0.6831363408728777,11/10/2020,TS-LKD,60,2023.0,25.77047023,,50,141,1,2023-1,923,0.0,3.142,5.092,-10.726,0.867,2.384,21.56,0.0,2023a,Lithuania,lithuanian,Homeland Union - Lithuanian Christian Democrats,CON,88621,60,2020,202010,0.01833872708,1.833872708,0.05092,0.03142,-0.2970971851929923,-0.2241988820373079,-0.0728983031556844
88820_202010,-0.8118515831623245,11/10/2020,LVŽS,80,2023.0,18.06616494,,32,141,1,2023-1,116,0.0,0.0,2.586,-17.241,1.724,0.862,31.034,0.0,2023a,Lithuania,lithuanian,Lithuanian Peasant and Green Union,AGR,88820,80,2020,202010,0.02631578947,2.631578947,0.02586,0.0,-0.6322989294842956,-0.3888104090444575,-0.243488520439838
88951_202010,-0.336022836410712,11/10/2020,LLRA/AWPL,90,2023.0,4.974236058,,3,141,1,2023-1,446,0.0,3.139,2.018,-3.139,7.623,0.448,18.161,0.0,2023a,Lithuania,lithuanian,Election Action of Lithuania’s Poles,ETH,88951,90,2020,202010,0.03786191537,3.786191537,0.02018,0.03139,0.0932597808757901,0.2197181164315272,-0.1264583355557371
92431_199110,0.5310637191687979,27/10/1991,PPPP,40,1996.0,3.088,,16,460,1,2023-1,203,41.379,0.0,13.3,18.227,0.0,1.478,1.478,0.0,2023a,Poland,polish,Polish Beer-Lovers' Party,LIB,92431,40,1991,199110,0.03301886792,3.301886792,0.133,0.0,1.1925568596981977,1.3286189693728203,-0.1360621096746228
92710_199110,1.4391540801973628,27/10/1991,KPN,70,1992.0,7.081,,46,460,1,2023-1,88,6.818,2.273,0.0,23.864,0.0,0.0,2.273,1.136,2023a,Poland,english,Confederation for an Independent Poland,NAT,92710,70,1991,199110,0.03125,3.125,0.0,0.02273,1.482584830929215,2.489958825714308,-1.0073739947850924
92210_199309,-0.5736625658794372,19/09/1993,SLD,30,1996.0,20.405,,171,460,8,2023-1,95,0.0,1.053,0.0,-10.526,4.211,2.105,15.789,0.0,2023a,Poland,english,Democratic Left Alliance,SOC,92210,30,1993,199309,0.01020408163,1.020408163,0.0,0.01053,-0.2868070318762984,-0.0841949093268837,-0.2026121225494146
92322_199309,-0.7741342915005545,19/09/1993,UP,30,1996.0,7.285,,41,460,8,2023-1,107,0.935,0.0,0.935,-14.953,6.542,0.0,9.346,0.0,2023a,Poland,english,Union of Labour,SOC,92322,30,1993,199309,0.0,0.0,0.00935,0.0,-0.5145795755413175,-0.3405744669401319,-0.1740051086011856
92410_199309,0.0243537261761623,19/09/1993,UD,30,1994.0,10.59,,74,460,1,2023-1,54,0.0,0.0,7.407,9.259,0.0,9.259,9.259,1.852,2023a,Poland,english,Democratic Union,SOC,92410,30,1993,199309,0.01639344262,1.639344262,0.07407,0.0,0.731146384977644,0.6805969930109854,0.0505493919666585
92710_199309,-0.2567216323447634,19/09/1993,KPN,70,1996.0,5.766,,22,460,1,2023-1,43,0.0,0.0,0.0,0.0,0.0,0.0,11.628,0.0,2023a,Poland,english,Confederation for an Independent Poland,NAT,92710,70,1993,199309,0.025,2.5,0.0,0.0,0.2547637371813006,0.321134949920809,-0.0663712127395084
92811_199309,-0.8729099884293658,19/09/1993,PSL,80,1996.0,15.398,,132,460,1,2023-1,75,0.0,1.333,5.333,-8.0,0.0,0.0,8.0,0.0,2023a,Poland,english,Polish Peasants' Party,AGR,92811,80,1993,199309,0.0253164557,2.53164557,0.05333,0.01333,-0.1568423954864546,-0.4668968667852368,0.3100544712987821
92953_199309,-1.7019550265918562,19/09/1993,MN,90,1996.0,0.44,,3,460,8,2023-1,222,50.0,0.0,0.0,-10.811,0.0,0.0,9.459,0.0,2023a,Poland,polish,German Minority,ETH,92953,90,1993,199309,0.0,0.0,0.0,0.0,-0.3014705003525872,-1.527147131340091,1.2256766309875038
92212_200109,-0.7762815322229493,23/09/2001,SLD-UP,30,2002.0,41.04,,216,460,8,2023-1,463,2.376,0.0,1.512,-4.104,1.296,0.0,15.767,0.0,2023a,Poland,polish,Coalion of the Democratic Left Alliance and the Union of Labour,SOC,92212,30,2001,200109,0.01571709234,1.571709234,0.01512,0.0,0.0436097911227421,-0.3433205331237351,0.3869303242464773
92622_200109,-1.6095311950236924,23/09/2001,SRP,80,2002.0,10.198,,53,460,1,2023-1,57,0.0,0.0,0.0,-17.544,0.0,0.0,21.053,0.0,2023a,Poland,polish,Self-Defence of the Polish Republic,AGR,92622,80,2001,200109,0.01612903226,1.612903226,0.0,0.0,-0.6478885117590868,-1.4089480138488255,0.7610595020897387
92713_200109,0.762067216293469,23/09/2001,LPR,50,2002.0,7.875,,38,460,1,2023-1,76,0.0,0.0,3.947,19.737,0.0,0.0,2.632,0.0,2023a,Poland,polish,League of Polish Families,CHR,92713,50,2001,200109,0.04,4.0,0.03947,0.0,1.2702475172392365,1.6240450411365177,-0.3537975238972812
92811_200109,1.1072812225329618,23/09/2001,PSL,80,2002.0,8.977,,42,460,1,2023-1,115,13.913,0.0,0.87,36.522,5.217,0.0,4.348,0.0,2023a,Poland,polish,Polish Peasants' Party,AGR,92811,80,2001,200109,0.007936507937,0.7936507937,0.0087,0.0,2.1338486343427707,2.0655328066922967,0.068315827650474
92953_200109,-0.6710702099270902,23/09/2001,MN,90,2002.0,0.363,,2,460,8,2023-1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023a,Poland,polish,German Minority,ETH,92953,90,2001,200109,0.0,0.0,0.0,0.0,0.2547637371813006,-0.2087677318120082,0.4635314689933089
92210_200509,-0.2619846579329596,25/09/2005,SLD,30,2006.0,11.311,,55,460,1,,170,0.0,0.0,1.176,-0.588,3.529,0.0,17.647,0.0,2023a,Poland,polish,Democratic Left Alliance,SOC,92210,30,2005,200509,0.0,0.0,0.01176,0.0,0.2245106864302206,0.3144041644804765,-0.0898934780502558
92435_200509,-0.3500914576892127,25/09/2005,PO,40,2006.0,24.137,,133,460,1,,693,1.876,0.0,0.0,1.01,1.299,10.245,20.346,0.0,2023a,Poland,polish,Civic Platform,LIB,92435,40,2005,200509,0.01112877583,1.112877583,0.0,0.0,0.3067290114306047,0.201726018601097,0.1050029928295077
92436_200509,-0.5711635597170428,25/09/2005,PiS,60,2006.0,26.987,,155,460,1,,313,0.0,0.0,0.0,-1.597,0.639,0.0,20.447,0.0,2023a,Poland,polish,Law and Justice,CON,92436,60,2005,200509,0.01209677419,1.209677419,0.0,0.0,0.1725968629474999,-0.0809989768710603,0.2535958398185603
92622_200509,-0.3412524707335951,25/09/2005,SRP,80,2006.0,11.414,,56,460,1,,479,0.0,0.0,0.209,-5.637,13.779,0.0,17.119,0.0,2023a,Poland,polish,Self-Defence of the Polish Republic,AGR,92622,80,2005,200509,0.01086956522,1.086956522,0.00209,0.0,-0.0352642340497164,0.2130300344587417,-0.2482942685084581
92811_200509,-0.5280621015346885,25/09/2005,PSL,80,2006.0,6.96,,25,460,1,,203,1.97,0.0,3.448,-1.478,1.97,0.0,11.823,0.0,2023a,Poland,polish,Polish Peasants' Party,AGR,92811,80,2005,200509,0.01538461538,1.538461538,0.03448,0.0,0.1787195041709328,-0.0258773244433131,0.204596828614246
92021_200710,-0.4470455781314451,21/10/2007,LiD,30,2010.0,13.152,,53,460,8,2023-1,911,0.0,0.0,8.452,-0.329,0.0,1.756,10.538,0.11,2023a,Poland,polish,Left and Democrats,SOC,92021,30,2007,200710,0.02426160338,2.426160338,0.08452,0.0,0.2378364349753392,0.0777331990114664,0.1601032359638728
92435_200710,-0.0621082511276931,21/10/2007,PO,40,2010.0,41.512,,209,460,1,2023-1,1284,0.389,0.0,0.545,5.997,0.701,4.517,13.162,0.623,2023a,Poland,polish,Civic Platform,LIB,92435,40,2007,200710,0.01693719125,1.693719125,0.00545,0.0,0.5633139843823667,0.5700223799434849,-0.0067083955611182
92436_200710,0.206409437714333,21/10/2007,PiS,60,2010.0,32.111,,166,460,1,2023-1,867,0.115,0.0,0.231,9.804,0.0,3.345,10.381,0.923,2023a,Poland,polish,Law and Justice,CON,92436,60,2007,200710,0.0310880829,3.10880829,0.00231,0.0,0.7591870527656348,0.91342465307381,-0.1542376003081751
92811_200710,-0.4950552568942905,21/10/2007,PSL,80,2010.0,8.906,,31,460,1,2023-1,174,3.448,0.0,9.195,2.299,0.575,0.0,11.494,1.149,2023a,Poland,polish,Polish Peasants' Party,AGR,92811,80,2007,200710,0.01818181818,1.818181818,0.09195,0.0,0.3730490495566968,0.0163345146621563,0.3567145348945404
92953_200710,-0.3921368748994367,21/10/2007,MN,90,2010.0,0.201,,1,460,1,2023-1,88,0.0,0.0,0.0,5.682,0.0,0.0,2.273,0.0,2023a,Poland,polish,German Minority,ETH,92953,90,2007,200710,0.0,0.0,0.0,0.0,0.5471069929085739,0.1479549173117579,0.399152075596816
92210_201110,-0.4305206301488242,09/10/2011,SLD,30,2013.0,8.242,,27,460,1,2023-1,2566,0.234,0.0,3.936,-0.896,0.039,1.871,14.848,0.078,2023a,Poland,polish,Democratic Left Alliance,SOC,92210,30,2011,201110,0.01064638783,1.064638783,0.03936,0.0,0.208663850322512,0.0988666473331183,0.1097972029893937
92435_201110,-0.4686990620261655,09/10/2011,PO,40,2013.0,39.179,,207,460,1,2023-1,1201,0.083,0.0,3.247,-4.413,0.0,4.33,14.321,0.0,2023a,Poland,polish,Civic Platform,LIB,92435,40,2011,201110,0.05306799337,5.306799337,0.03247,0.0,0.0277115042484501,0.0500409615923795,-0.0223294573439294
92436_201110,0.292703785743277,09/10/2011,PiS,60,2013.0,29.89,,157,460,1,2023-1,4195,0.072,0.0,1.526,17.473,2.718,1.478,10.012,0.024,2023a,Poland,polish,Law and Justice,CON,92436,60,2011,201110,0.05041031653,5.041031653,0.01526,0.0,1.1537629816942616,1.0237848881824652,0.1299780935117964
92440_201110,0.8829131998674704,09/10/2011,RP,40,2013.0,10.018,,40,460,1,2023-1,245,2.041,0.0,0.0,6.122,0.0,4.49,1.224,4.082,2023a,Poland,polish,Palikot's Movement,LIB,92440,40,2011,201110,0.008130081301,0.8130081301,0.0,0.0,0.5697453302053004,1.7785927196784574,-1.208847389473157
92811_201110,0.4721867412667198,09/10/2011,PSL,80,2013.0,8.362,,28,460,1,2023-1,235,3.404,0.0,10.638,18.298,0.0,1.702,7.234,0.0,2023a,Poland,polish,Polish Peasants' Party,AGR,92811,80,2011,201110,0.05,5.0,0.10638,0.0,1.196209864125624,1.2533222984763552,-0.0571124343507312
92953_201110,-1.6094099131620796,09/10/2011,MN,90,2013.0,0.195,,1,460,1,2023-1,15,6.667,0.0,0.0,-20.0,0.0,0.0,13.333,0.0,2023a,Poland,polish,German Minority,ETH,92953,90,2011,201110,0.0625,6.25,0.0,0.0,-0.7742515944880877,-1.4087929087339748,0.6345413142458871
92022_201510,-1.6552488315083824,25/10/2015,ZL,20,2021.0,7.546,,0,460,8,2023-1,734,0.0,2.452,7.221,-32.698,4.36,0.0,20.981,0.545,2023a,Poland,polish,United Left,LEF,92022,20,2015,201510,0.06388888889,6.388888889,0.07221,0.02452,-1.4275734285649824,-1.467415448000714,0.0398420194357316
92435_201510,-0.7659800439296562,25/10/2015,PO,40,2020.0,24.088,,138,460,1,2023-1,1097,0.0,2.188,0.547,-13.309,0.456,2.097,18.14,1.003,2023a,Poland,polish,Civic Platform,LIB,92435,40,2015,201510,0.03305785124,3.305785124,0.00547,0.02188,-0.4299945152780938,-0.330146151533465,-0.0998483637446287
92436_201510,-0.0495242573954994,25/10/2015,PiS,60,2020.0,37.575,,235,460,1,2023-1,3422,0.0,1.257,0.789,10.812,2.104,1.14,10.432,0.672,2023a,Poland,polish,Law and Justice,CON,92436,60,2015,201510,0.03159463487,3.159463487,0.00789,0.01257,0.811049425481772,0.5861158152450058,0.2249336102367661
92450_201510,-0.2122494748766286,25/10/2015,.N,40,2020.0,7.601,,28,460,6,2023-1,1149,0.0,3.655,2.698,4.352,2.176,6.092,9.748,0.0,2023a,Poland,polish,Modern,LIB,92450,40,2015,201510,0.0411558669,4.11558669,0.02698,0.03655,0.4786774733525595,0.3780095641461384,0.1006679092064211
92720_201510,-0.0314584517644904,25/10/2015,,70,2020.0,8.809,,42,460,1,2023-1,452,0.0,0.0,0.0,-1.549,9.735,3.982,2.655,0.0,2023a,Poland,polish,Kukiz'15,NAT,92720,70,2015,201510,0.01573033708,1.573033708,0.0,0.0,0.1750664997435065,0.6092198377262545,-0.434153337982748
92811_201510,-0.6975561486969815,25/10/2015,PSL,80,2020.0,5.131,,16,460,1,2023-1,358,0.0,3.631,1.955,-7.263,5.307,1.117,16.201,0.559,2023a,Poland,polish,Polish Peasants' Party,AGR,92811,80,2015,201510,0.0113960114,1.13960114,0.01955,0.03631,-0.1189231805144377,-0.2426401058026923,0.1237169252882546
92953_201510,-0.6693349486676912,25/10/2015,MN,90,2020.0,0.181,,1,460,1,2023-1,218,0.0,0.0,0.917,-2.752,0.459,0.0,9.633,0.459,2023a,Poland,polish,German Minority,ETH,92953,90,2015,201510,0.009345794393,0.9345794393,0.00917,0.0,0.1131712275435928,-0.2065485384936,0.3197197660371929
92023_201910,-1.6881720832343947,13/10/2019,,30,2020.0,12.56,,49,460,8,2023-1,181,0.0,6.077,4.972,-28.177,2.21,0.0,27.072,0.0,2023a,Poland,polish,The Left,SOC,92023,30,2019,201910,0.07692307692,7.692307692,0.04972,0.06077,-1.194964512841117,-1.5095203816842673,0.3145558688431502
92040_201910,-0.9995751192376492,13/10/2019,KO,40,2020.0,27.397,,134,460,8,2023-1,1273,0.0,1.65,6.049,-17.282,1.728,2.592,18.853,0.0,2023a,Poland,polish,Civic Coalition,LIB,92040,40,2019,201910,0.06763285024,6.763285024,0.06049,0.0165,-0.6344084109142178,-0.6288865443870897,-0.0055218665271281
92050_201910,-1.0818018274759718,13/10/2019,PSL,50,2020.0,8.546,,30,460,8,2023-1,409,0.0,5.868,2.689,-13.447,2.934,0.0,17.604,0.0,2023a,Poland,polish,Polish Coalition,CHR,92050,50,2019,201910,0.1268656716,12.68656716,0.02689,0.05868,-0.4370947210666125,-0.7340447506968283,0.2969500296302157
92070_201910,0.8117011307047539,13/10/2019,KWiN,70,2020.0,6.805,,11,460,8,2023-1,126,0.0,0.794,5.556,37.302,0.794,11.905,0.794,0.0,2023a,Poland,polish,Confederation Liberty and Independence,NAT,92070,70,2019,201910,0.07438016529,7.438016529,0.05556,0.00794,2.1739802322778767,1.6875209302174,0.4864593020604768
92436_201910,-0.0326856307023213,13/10/2019,PiS,60,2020.0,43.593,,235,460,1,2023-1,3283,0.0,1.401,3.96,11.179,4.325,0.366,11.91,0.183,2023a,Poland,polish,Law and Justice,CON,92436,60,2019,201910,0.03582363748,3.582363748,0.0396,0.01401,0.8299318568179054,0.6076504214296741,0.2222814353882313
92953_201910,-0.8157466002335365,13/10/2019,MN,90,2020.0,0.174,,1,460,1,2023-1,265,0.0,0.755,4.528,-3.019,0.0,0.0,13.208,0.0,2023a,Poland,polish,German Minority,ETH,92953,90,2019,201910,0.01930501931,1.930501931,0.04528,0.00755,0.0994338728658064,-0.3937916738613259,0.4932255467271324
93223_199611,-0.484135784801448,03/11/1996,PDSR,20,2011.0,21.766,,91,343,1,2023-1,554,1.264,0.0,2.708,-4.693,3.249,2.347,11.191,0.361,2023a,Romania,romanian,Party of Social Democracy of Romania,LEF,93223,20,1996,199611,0.02226345083,2.226345083,0.02708,0.0,0.0133052896050786,0.030299224228353,-0.0169939346232743
93322_199611,-0.3009917464518654,03/11/1996,USD,30,2011.0,12.928,,53,343,1,2023-1,549,2.55,0.364,1.457,-5.829,8.197,6.557,11.293,0.182,2023a,Romania,romanian,Social Democratic Union,SOC,93322,30,1996,199611,0.01325757576,1.325757576,0.01457,0.00364,-0.0451427812337425,0.264518725188361,-0.3096615064221036
93411_199611,-1.3557795664624606,03/11/1996,CDR,50,2011.0,30.169,,122,343,8,2023-1,55,0.0,0.0,0.0,-14.545,1.818,0.0,14.545,0.0,2023a,Romania,romanian,Democratic Convention of Romania,CHR,93411,50,1996,199611,0.03921568627,3.921568627,0.0,0.0,-0.493587662775262,-1.0844297803043892,0.5908421175291272
93711_199611,-0.104297606184315,03/11/1996,PUNR,70,2011.0,4.358,,18,343,1,2023-1,119,1.681,0.0,0.0,12.605,0.84,0.84,6.723,0.0,2023a,Romania,romanian,Romanian National Unity Party,NAT,93711,70,1996,199611,0.02631578947,2.631578947,0.0,0.0,0.9033006499659326,0.5160671992221514,0.3872334507437812
93712_199611,0.8473277913419355,03/11/1996,PRM,70,2011.0,4.465,,19,343,1,2023-1,60,5.0,0.0,0.0,13.333,0.0,1.667,5.0,0.0,2023a,Romania,romanian,Greater Romania Party,NAT,93712,70,1996,199611,0.03333333333,3.333333333,0.0,0.0,0.9407568080386984,1.7330832032267154,-0.7923263951880171
93951_199611,0.0201221864591953,03/11/1996,UDMR/RMDSz,90,2011.0,6.64,,25,343,1,2023-1,796,1.759,0.126,5.402,5.402,4.146,4.523,6.658,0.126,2023a,Romania,romanian,Hungarian Democratic Alliance of Romania,ETH,93951,90,1996,199611,0.002551020408,0.2551020408,0.05402,0.00126,0.5327007782652025,0.6751853556476733,-0.1424845773824709
93221_200011,0.1698576897328507,26/11/2000,PD,30,2011.0,7.033,,31,345,1,2023-1,857,5.951,0.0,3.617,7.118,6.184,4.901,7.118,0.583,2023a,Romania,romanian,Democratic Party,SOC,93221,30,2000,200011,0.00600240096,0.600240096,0.03617,0.0,0.620990293722436,0.8666793030826877,-0.2456890093602517
93223_200011,0.3262637417494423,26/11/2000,PDSR,20,2011.0,36.611,,155,345,1,2023-1,1004,0.398,0.0,3.088,12.649,1.892,4.482,5.08,0.398,2023a,Romania,romanian,Social Democratic Pole of Romania,LEF,93223,20,2000,200011,0.01567398119,1.567398119,0.03088,0.0,0.9055644836956054,1.0667040911160603,-0.1611396074204549
93430_200011,-1.0062097503002176,26/11/2000,PNL,40,2011.0,6.894,,30,345,1,2023-1,195,0.0,0.0,1.026,-24.615,11.282,5.128,17.436,0.0,2023a,Romania,romanian,National Liberal Party,LIB,93430,40,2000,200011,0.005319148936,0.5319148936,0.01026,0.0,-1.011696882270799,-0.6373714505327234,-0.3743254317380756
93712_200011,0.3911852943309477,26/11/2000,PRM,70,2011.0,19.485,,84,345,1,2023-1,82,0.0,0.0,1.22,14.634,2.439,6.098,8.537,0.0,2023a,Romania,romanian,Greater Romania Party,NAT,93712,70,2000,200011,0.0625,6.25,0.0122,0.0,1.0076942553637922,1.1497310560351386,-0.1420368006713463
93951_200011,-0.6119707766663351,26/11/2000,UDMR/RMDSz,90,2011.0,6.798,,27,345,1,2023-1,489,2.045,0.0,11.656,-4.499,3.681,1.84,6.748,0.0,2023a,Romania,romanian,Hungarian Democratic Alliance of Romania,ETH,93951,90,2000,200011,0.01470588235,1.470588235,0.11656,0.0,0.0232867383222717,-0.1331865668988949,0.1564733052211667
